Dataset,Method,MCC,Recall,Kendall_Diff,Wasserstein,KL_Div,Norm_MCC,Norm_Recall,Norm_Kendall_Diff,Norm_Wasserstein,Norm_KL_Div,Final_Score
Clean_creditcard.csv,iqr_gan_from_tutorial,0.8142221746037253,0.7570422535211268,0.03442837853246321,0.1658864147799045,1.1411546809452038,0.6641479889463167,0.16923076923076863,0.2695600711981303,0.937603661750904,0.856761001794358,0.6764954783261237
Clean_creditcard.csv,iqr_gan_from_tutorial_filtered,0.8251535825233718,0.7693661971830985,0.03143061442047032,0.1659916751056408,1.1563000098203535,0.7492847357402272,0.27692307692307594,0.5635836884562049,0.9375635822545647,0.8547935635202033,0.7505130018624087
Clean_creditcard.csv,iqr_gan_paper,0.8300352787827042,0.766725352112676,0.03344381819844894,0.09996292636260765,0.5712370759575288,0.7873046999946576,0.25384615384615294,0.3661267055298918,0.9627050491369863,0.9307955584824646,0.75881023652481
Clean_creditcard.csv,iqr_gan_paper_filtered,0.8329929631166204,0.7720070422535211,0.030798862790080313,0.09911108369068325,0.5484502724308944,0.8103399415741412,0.2999999999999998,0.625546502285633,0.9630294014037326,0.9337556546133253,0.7989750127406721
Clean_creditcard.csv,iqr_smote,0.7440740863019454,0.8230633802816902,0.030643177967215173,0.08414727948990769,0.06853288648380287,0.1178157986442816,0.7461538461538471,0.6408162210029476,0.9687271011922438,0.9960988259850472,0.57605133912957
Clean_creditcard.csv,iqr_smote_filtered,0.7352811614464501,0.8248239436619719,0.035325139872982594,0.08417647253971913,0.06871877873830994,0.04933413347334259,0.7615384615384624,0.1816048474692611,0.9687159854872062,0.9960746778440989,0.5042702477206811
Clean_creditcard.csv,iqr_smotified_gan,0.8489795502182221,0.7649647887323943,0.03480980759075071,0.16099587693552814,3.0753503113833798,0.9348477843124687,0.23846153846153761,0.23214913849786667,0.9394658096424251,0.6055013200537664,0.7633900563190321
Clean_creditcard.csv,iqr_smotified_gan_filtered,0.8569153143161082,0.7702464788732395,0.032505267844730436,0.1617495837650073,3.8663515108657327,0.9966536508197157,0.2846153846153845,0.45818063628287087,0.9391788241148612,0.5027471278145161,0.8049694224336218
Clean_creditcard.csv,iqr_wgangp,0.83343278289404,0.7570422535211268,0.034787252989831735,1.3970237418556892,5.460015152843136,0.813765376367205,0.16923076923076863,0.23436131567400897,0.4688290911945492,0.2957239016302642,0.536086476558751
Clean_creditcard.csv,iqr_wgangp_filtered,0.8406558206930909,0.761443661971831,0.03490007001737056,1.3989322985270782,7.736496100311358,0.8700203386466221,0.20769230769230784,0.22329611198017396,0.4681023787358035,1.1102230246251565e-16,0.5315376910466381
Clean_DDos.csv,iqr_ctgan,0.9015134510283954,0.9999367641862109,8.974550088602857e-05,0.026928032630875644,0.06504668872611359,0.7016609734648358,0.9999026623419445,0.999833780049375,0.9287627853083993,0.7066263884764228,0.8299295080652284
